date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:02:46	11403/11403	---M-Z	200	added ('OK')	text/css	etag:%222c8b-61fd4c4f77759%22	https://lebronconstruction.com/css/tamko-woodgate3.css	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/css/tamko-woodgate3.css	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:47	48239/48239	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/xwoodgate-logo.png.pagespeed.ic.NNsVaMtK0s.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/xwoodgate-logo.png.pagespeed.ic.NNsVaMtK0s.png	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:47	278623/278623	---M--	200	added ('OK')	image/jpeg	etag:%224405f-5c30e4446c380%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stormFighter-rb-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stormFighter-rb-house-min.jpg	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:48	43547/43547	---M--	200	added ('OK')	image/png	etag:%22aa1b-5c3afc31241c0%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-brochure-min.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-brochure-min.png	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:49	34404/34404	---M--	200	added ('OK')	image/jpeg	etag:%228664-5c30e4b8c5600%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-aw-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-aw-shingle-min.jpg	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:49	371450/371450	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/xwoodgate-sq1-min.jpeg.pagespeed.ic.fyTAm_hVZ_.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/xwoodgate-sq1-min.jpeg.pagespeed.ic.fyTAm_hVZ_.jpg	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:49	280422/280422	---M--	200	added ('OK')	image/jpeg	etag:%2244766-5c30e4b8c5600%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-antique-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-antique-house-min.jpg	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:51	32696/32696	---M--	200	added ('OK')	image/jpeg	etag:%227fb8-5c30e4b8c5600%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-bs-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-bs-shingle-min.jpg	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:51	41754/41754	---M--	200	added ('OK')	image/jpeg	etag:%22a31a-5c30e4baada80%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-cwb-shingle.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-cwb-shingle.jpg	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:51	278103/278103	---M--	200	added ('OK')	image/jpeg	etag:%2243e57-5c30e4b8c5600%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-black-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-black-house-min.jpg	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:52	43850/43850	---M--	200	added ('OK')	image/jpeg	etag:%22ab4a-5c30e4b9b9840%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-cw-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-cw-shingle-min.jpg	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:52	280963/280963	---M--	200	added ('OK')	image/jpeg	etag:%2244983-5c30e4b9b9840%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-cabin-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-cabin-house-min.jpg	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:53	43275/43275	---M--	200	added ('OK')	image/jpeg	etag:%22a90b-5c30e4bba1cc0%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-rr-shingle.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-rr-shingle.jpg	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:54	41276/41276	---M--	200	added ('OK')	image/jpeg	etag:%22a13c-5c30e4cdc0780%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-ww-shingle.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-ww-shingle.jpg	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:54	282481/282481	---M--	200	added ('OK')	image/jpeg	etag:%2244f71-5c30e4b9b9840%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-cedar-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-cedar-house-min.jpg	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:54	176887/176887	---M--	200	added ('OK')	image/jpeg	etag:%222b2f7-5c30e4baada80%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-redwood-house.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-redwood-house.jpg	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:55	0/-1	---M--	302	error ('')			https://lebronconstruction.com/Home.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Home.3a0.delayed	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:55	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.3a1.delayed	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:55	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.3a2.delayed	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:55	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.3a3.delayed	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:55	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.3a4.delayed	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:55	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:02:56%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:56	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:02:56%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:56	177251/177251	---M--	200	added ('OK')	image/jpeg	etag:%222b463-5c30e4cdc0780%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-ww-house.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-ww-house.jpg	(from https://lebronconstruction.com/tamko-woodgate3)
13:02:56	11883/11883	---M-Z	200	added ('OK')	text/css	etag:%222e6b-61fd3a00f0494%22	https://lebronconstruction.com/css/tamko-tile3.css	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/css/tamko-tile3.css	(from https://lebronconstruction.com/tamko-tile3)
13:02:57	271096/271096	---M--	200	added ('OK')	image/jpeg	etag:%22422f8-5c30e43ae2d00%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-fg-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-fg-house-min.jpg	(from https://lebronconstruction.com/tamko-tile3)
13:02:57	20281/20281	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/metalworks-logo.png.pagespeed.ce.2Rm79n2zNt.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/metalworks-logo.png.pagespeed.ce.2Rm79n2zNt.png	(from https://lebronconstruction.com/tamko-tile3)
13:02:57	62757/62757	---M--	200	added ('OK')	image/jpeg	etag:%22f525-5c3b06fecbec0%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-tile-house2-min.jpeg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-tile-house2-min.jpg	(from https://lebronconstruction.com/tamko-tile3)
13:02:58	106575/106575	---M--	200	added ('OK')	application/pdf	etag:%221a04f-6105059ff6979%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/metal-warranty.pdf	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/metal-warranty.pdf	(from https://lebronconstruction.com/tamko-tile3)
13:02:58	146137/146137	---M--	200	added ('OK')	image/png	etag:%2223ad9-5c3afbcee9a00%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/metalworks-brochure.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/metalworks-brochure.png	(from https://lebronconstruction.com/tamko-tile3)
13:02:59	30091/30091	---M--	200	added ('OK')	image/jpeg	etag:%22758b-5c30e43fa7840%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrestTile-qg-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrestTile-qg-shingle-min.jpg	(from https://lebronconstruction.com/tamko-tile3)
13:02:59	278955/278955	---M--	200	added ('OK')	image/jpeg	etag:%22441ab-5c30e43bd6f40%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-qg-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-qg-house-min.jpg	(from https://lebronconstruction.com/tamko-tile3)
13:03:00	29802/29802	---M--	200	added ('OK')	image/jpeg	etag:%22746a-5c30e43fa7840%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrestTile-ssg-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrestTile-ssg-shingle-min.jpg	(from https://lebronconstruction.com/tamko-tile3)
13:03:00	31219/31219	---M--	200	added ('OK')	image/jpeg	etag:%2279f3-5c30e4409ba80%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrestTile-vb-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrestTile-vb-shingle-min.jpg	(from https://lebronconstruction.com/tamko-tile3)
13:03:00	278449/278449	---M--	200	added ('OK')	image/jpeg	etag:%2243fb1-5c30e43fa7840%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrestTile-ssg-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrestTile-ssg-house-min.jpg	(from https://lebronconstruction.com/tamko-tile3)
13:03:02	131428/131428	---M--	200	added ('OK')	image/png	etag:%2220164-5c3afba217040%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/energy-star-img-min.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/energy-star-img-min.png	(from https://lebronconstruction.com/tamko-tile3)
13:03:02	5392/5392	---M--	200	added ('OK')	image/png	etag:%221510-5c3afba5e7940%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/energy-star-logo-color.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/energy-star-logo-color.png	(from https://lebronconstruction.com/tamko-tile3)
13:03:02	0/-1	---M--	302	error ('')			https://lebronconstruction.com/Home.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Home.3b5.delayed	(from https://lebronconstruction.com/tamko-tile3)
13:03:02	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.3b6.delayed	(from https://lebronconstruction.com/tamko-tile3)
13:03:02	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.3b7.delayed	(from https://lebronconstruction.com/tamko-tile3)
13:03:02	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.3b8.delayed	(from https://lebronconstruction.com/tamko-tile3)
13:03:02	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.3b9.delayed	(from https://lebronconstruction.com/tamko-tile3)
13:03:03	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:03%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/tamko-tile3)
13:03:03	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:04%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/tamko-tile3)
13:03:03	274254/274254	---M--	200	added ('OK')	image/jpeg	etag:%2242f4e-5c30e4409ba80%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrestTile-vb-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrestTile-vb-house-min.jpg	(from https://lebronconstruction.com/tamko-tile3)
13:03:04	11698/11698	---M-Z	200	added ('OK')	text/css	etag:%222db2-61fd30a922ad8%22	https://lebronconstruction.com/css/tamko-slate3.css	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/css/tamko-slate3.css	(from https://lebronconstruction.com/tamko-slate3)
13:03:05	271096/271096	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-fg-house-min.jpg.pagespeed.ce.a6Vh-b0wmC.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-fg-house-min.jpg.pagespeed.ce.a6Vh-b0wmC.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:05	70977/70977	---M--	200	added ('OK')	image/jpeg	etag:%2211541-5c3b094f07400%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-slate-house1-min.jpeg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-slate-house1-min.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:05	132930/132930	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/xmetalworks-brochure.png.pagespeed.ic.T1CtlOS-eJ.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/xmetalworks-brochure.png.pagespeed.ic.T1CtlOS-eJ.png	(from https://lebronconstruction.com/tamko-slate3)
13:03:07	44436/44436	---M--	200	added ('OK')	image/jpeg	etag:%22ad94-5c30e41c5e500%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-ccb-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-ccb-shingle-min.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:07	40999/40999	---M--	200	added ('OK')	image/jpeg	etag:%22a027-5c30e43ae2d00%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-fg-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-fg-shingle-min.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:07	280917/280917	---M--	200	added ('OK')	image/jpeg	etag:%2244955-5c30e41b6a2c0%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-ccb-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-ccb-house-min.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:08	35654/35654	---M--	200	added ('OK')	image/jpeg	etag:%228b46-5c30e43bd6f40%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-qg-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-qg-shingle-min.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:08	29389/29389	---M--	200	added ('OK')	image/jpeg	etag:%2272cd-5c30e43ccb180%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-rrb-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-rrb-shingle-min.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:08	278955/278955	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-qg-house-min.jpg.pagespeed.ce.KAZFOg8YBf.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-qg-house-min.jpg.pagespeed.ce.KAZFOg8YBf.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:09	37063/37063	---M--	200	added ('OK')	image/jpeg	etag:%2290c7-5c30e43ccb180%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-sr-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-sr-shingle-min.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:09	277930/277930	---M--	200	added ('OK')	image/jpeg	etag:%2243daa-5c30e43bd6f40%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-rrb-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-rrb-house-min.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:10	279193/279193	---M--	200	added ('OK')	image/jpeg	etag:%2244299-5c30e43ccb180%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-sr-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-sr-house-min.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:10	34239/34239	---M--	200	added ('OK')	image/jpeg	etag:%2285bf-5c30e43dbf3c0%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-ssg-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-ssg-shingle-min.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:10	277552/277552	---M--	200	added ('OK')	image/jpeg	etag:%2243c30-5c30e43dbf3c0%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-ssg-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-ssg-house-min.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:10	40200/40200	---M--	200	added ('OK')	image/jpeg	etag:%229d08-5c30e43eb3600%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-tb-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-tb-shingle-min.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:11	36596/36596	---M--	200	added ('OK')	image/jpeg	etag:%228ef4-5c30e43eb3600%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-vb-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-vb-shingle-min.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:11	271886/271886	---M--	200	added ('OK')	image/jpeg	etag:%224260e-5c30e43dbf3c0%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-tb-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-tb-house-min.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:12	273124/273124	---M--	200	added ('OK')	image/jpeg	etag:%2242ae4-5c30e43eb3600%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-vb-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/stonecrest-vb-house-min.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:12	3353/3353	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/xenergy-star-logo-color.png.pagespeed.ic.YZ0NYJc3wk.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/xenergy-star-logo-color.png.pagespeed.ic.YZ0NYJc3wk.png	(from https://lebronconstruction.com/tamko-slate3)
13:03:12	0/-1	---M--	302	error ('')			https://lebronconstruction.com/Home.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Home.3d1.delayed	(from https://lebronconstruction.com/tamko-slate3)
13:03:12	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.3d2.delayed	(from https://lebronconstruction.com/tamko-slate3)
13:03:12	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.3d3.delayed	(from https://lebronconstruction.com/tamko-slate3)
13:03:12	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.3d4.delayed	(from https://lebronconstruction.com/tamko-slate3)
13:03:12	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.3d5.delayed	(from https://lebronconstruction.com/tamko-slate3)
13:03:12	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:13%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/tamko-slate3)
13:03:13	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:13%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/tamko-slate3)
13:03:13	64887/64887	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/xenergy-star-img-min.png.pagespeed.ic.V7dxNWIaK9.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/xenergy-star-img-min.png.pagespeed.ic.V7dxNWIaK9.jpg	(from https://lebronconstruction.com/tamko-slate3)
13:03:13	11619/11619	---M-Z	200	added ('OK')	text/css	etag:%222d63-61fd235949ca8%22	https://lebronconstruction.com/css/tamko-astonwood3.css	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/css/tamko-astonwood3.css	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:14	277929/277929	---M--	200	added ('OK')	image/jpeg	etag:%2243da9-5c30e357e9580%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-ccb-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-ccb-house-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:14	46071/46071	---M--	200	added ('OK')	image/jpeg	etag:%22b3f7-5c30e357e9580%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-ccb-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-ccb-shingle-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:15	45494/45494	---M--	200	added ('OK')	image/jpeg	etag:%22b1b6-5c30e358dd7c0%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-fg-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-fg-shingle-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:16	272689/272689	---M--	200	added ('OK')	image/jpeg	etag:%2242931-5c30e357e9580%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-fg-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-fg-house-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
